Bornholdt baseline run (lattice or network)
params: {'topology': 'lattice', 'L': 32, 'n': None, 'net_params': {'m': 2, 'k': 4, 'p': 0.1}, 'J': 1.0, 'alpha': 8.0, 'T': 1.5, 'seed': 0, 'n_steps': 20000, 'burn_in': 10000, 'thin': 1, 'eps': 1e-06}
columns: t,M,r,abs_r,C_mean,chartist_frac,fundamentalist_frac
1.367900000000000000e+04,1.269531250000000000e-01,-1.022780833141916368e-01,1.022780833141916368e-01,1.269531250000000000e-01,4.365234375000000000e-01,5.634765625000000000e-01
1.368000000000000000e+04,1.640625000000000000e-01,2.564277472751419484e-01,2.564277472751419484e-01,1.640625000000000000e-01,4.179687500000000000e-01,5.820312500000000000e-01
1.368100000000000000e+04,1.113281250000000000e-01,-3.877626438124843755e-01,3.877626438124843755e-01,1.113281250000000000e-01,4.443359375000000000e-01,5.556640625000000000e-01
1.368200000000000000e+04,1.914062500000000000e-01,5.419124528963716880e-01,5.419124528963716880e-01,1.914062500000000000e-01,4.042968750000000000e-01,5.957031250000000000e-01
1.368300000000000000e+04,1.054687500000000000e-01,-5.959791751459133646e-01,5.959791751459133646e-01,1.054687500000000000e-01,4.472656250000000000e-01,5.527343750000000000e-01
1.368400000000000000e+04,8.984375000000000000e-02,-1.603410011388719525e-01,1.603410011388719525e-01,8.984375000000000000e-02,4.550781250000000000e-01,5.449218750000000000e-01
1.368500000000000000e+04,9.179687500000000000e-02,2.150596840580965008e-02,2.150596840580965008e-02,9.179687500000000000e-02,4.541015625000000000e-01,5.458984375000000000e-01
1.368600000000000000e+04,8.984375000000000000e-02,-2.150596840580965008e-02,2.150596840580965008e-02,8.984375000000000000e-02,4.550781250000000000e-01,5.449218750000000000e-01
1.368700000000000000e+04,3.320312500000000000e-02,-9.954090656121872271e-01,9.954090656121872271e-01,3.320312500000000000e-02,4.833984375000000000e-01,5.166015625000000000e-01
1.368800000000000000e+04,3.906250000000000000e-03,-2.139840313452210818e+00,2.139840313452210818e+00,3.906250000000000000e-03,4.980468750000000000e-01,5.019531250000000000e-01
1.368900000000000000e+04,3.320312500000000000e-02,2.139840313452210818e+00,2.139840313452210818e+00,3.320312500000000000e-02,4.833984375000000000e-01,5.166015625000000000e-01
1.369000000000000000e+04,3.515625000000000000e-02,5.715674068632603522e-02,5.715674068632603522e-02,3.515625000000000000e-02,4.824218750000000000e-01,5.175781250000000000e-01
1.369100000000000000e+04,3.906250000000000000e-02,1.053576712902426493e-01,1.053576712902426493e-01,3.906250000000000000e-02,4.804687500000000000e-01,5.195312500000000000e-01
1.369200000000000000e+04,5.078125000000000000e-02,2.623583569089671386e-01,2.623583569089671386e-01,5.078125000000000000e-02,4.746093750000000000e-01,5.253906250000000000e-01
1.369300000000000000e+04,2.343750000000000000e-02,-7.731669145908131036e-01,7.731669145908131036e-01,2.343750000000000000e-02,4.882812500000000000e-01,5.117187500000000000e-01
1.369400000000000000e+04,1.367187500000000000e-02,-5.389660263068223323e-01,5.389660263068223323e-01,1.367187500000000000e-02,4.931640625000000000e-01,5.068359375000000000e-01
1.369500000000000000e+04,1.367187500000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.367187500000000000e-02,4.931640625000000000e-01,5.068359375000000000e-01
1.369600000000000000e+04,-1.953125000000000000e-02,3.566530024457224002e-01,3.566530024457224002e-01,1.953125000000000000e-02,4.902343750000000000e-01,5.097656250000000000e-01
1.369700000000000000e+04,-4.296875000000000000e-02,7.884294341314124210e-01,7.884294341314124210e-01,4.296875000000000000e-02,4.785156250000000000e-01,5.214843750000000000e-01
1.369800000000000000e+04,-4.296875000000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.296875000000000000e-02,4.785156250000000000e-01,5.214843750000000000e-01
1.369900000000000000e+04,-7.617187500000000000e-02,5.725090484338175578e-01,5.725090484338175578e-01,7.617187500000000000e-02,4.619140625000000000e-01,5.380859375000000000e-01
1.370000000000000000e+04,-3.906250000000000000e-02,-6.678169010222840818e-01,6.678169010222840818e-01,3.906250000000000000e-02,4.804687500000000000e-01,5.195312500000000000e-01
1.370100000000000000e+04,-6.640625000000000000e-02,5.306177100999915908e-01,5.306177100999915908e-01,6.640625000000000000e-02,4.667968750000000000e-01,5.332031250000000000e-01
1.370200000000000000e+04,-6.445312500000000000e-02,-2.985250682867146566e-02,2.985250682867146566e-02,6.445312500000000000e-02,4.677734375000000000e-01,5.322265625000000000e-01
1.370300000000000000e+04,-9.179687500000000000e-02,3.536354187701080676e-01,3.536354187701080676e-01,9.179687500000000000e-02,4.541015625000000000e-01,5.458984375000000000e-01
1.370400000000000000e+04,-1.093750000000000000e-01,1.752023382827516684e-01,1.752023382827516684e-01,1.093750000000000000e-01,4.453125000000000000e-01,5.546875000000000000e-01
1.370500000000000000e+04,-1.074218750000000000e-01,-1.801833927044560468e-02,1.801833927044560468e-02,1.074218750000000000e-01,4.462890625000000000e-01,5.537109375000000000e-01
1.370600000000000000e+04,-1.074218750000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.074218750000000000e-01,4.462890625000000000e-01,5.537109375000000000e-01
1.370700000000000000e+04,-1.269531250000000000e-01,1.670526525076403423e-01,1.670526525076403423e-01,1.269531250000000000e-01,4.365234375000000000e-01,5.634765625000000000e-01
1.370800000000000000e+04,-1.347656250000000000e-01,5.971877807189329701e-02,5.971877807189329701e-02,1.347656250000000000e-01,4.326171875000000000e-01,5.673828125000000000e-01
1.370900000000000000e+04,-1.230468750000000000e-01,-9.097107151694849847e-02,9.097107151694849847e-02,1.230468750000000000e-01,4.384765625000000000e-01,5.615234375000000000e-01
1.371000000000000000e+04,-1.464843750000000000e-01,1.743520868370396215e-01,1.743520868370396215e-01,1.464843750000000000e-01,4.267578125000000000e-01,5.732421875000000000e-01
1.371100000000000000e+04,-1.308593750000000000e-01,-1.127946790268627986e-01,1.127946790268627986e-01,1.308593750000000000e-01,4.345703125000000000e-01,5.654296875000000000e-01
1.371200000000000000e+04,-8.789062500000000000e-02,-3.980263936694417026e-01,3.980263936694417026e-01,8.789062500000000000e-02,4.560546875000000000e-01,5.439453125000000000e-01
1.371300000000000000e+04,-8.593750000000000000e-02,-2.247259726917549827e-02,2.247259726917549827e-02,8.593750000000000000e-02,4.570312500000000000e-01,5.429687500000000000e-01
1.371400000000000000e+04,-8.593750000000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.593750000000000000e-02,4.570312500000000000e-01,5.429687500000000000e-01
1.371500000000000000e+04,-1.328125000000000000e-01,4.353139643453300955e-01,4.353139643453300955e-01,1.328125000000000000e-01,4.335937500000000000e-01,5.664062500000000000e-01
1.371600000000000000e+04,-1.054687500000000000e-01,-2.305217065587186198e-01,2.305217065587186198e-01,1.054687500000000000e-01,4.472656250000000000e-01,5.527343750000000000e-01
1.371700000000000000e+04,-1.191406250000000000e-01,1.218887295799024884e-01,1.218887295799024884e-01,1.191406250000000000e-01,4.404296875000000000e-01,5.595703125000000000e-01
1.371800000000000000e+04,-9.570312500000000000e-02,-2.190515105450812072e-01,2.190515105450812072e-01,9.570312500000000000e-02,4.521484375000000000e-01,5.478515625000000000e-01
1.371900000000000000e+04,-8.984375000000000000e-02,-6.317822017369323362e-02,6.317822017369323362e-02,8.984375000000000000e-02,4.550781250000000000e-01,5.449218750000000000e-01
1.372000000000000000e+04,-1.328125000000000000e-01,3.908627076975905723e-01,3.908627076975905723e-01,1.328125000000000000e-01,4.335937500000000000e-01,5.664062500000000000e-01
1.372100000000000000e+04,-1.093750000000000000e-01,-1.941544010090292538e-01,1.941544010090292538e-01,1.093750000000000000e-01,4.453125000000000000e-01,5.546875000000000000e-01
1.372200000000000000e+04,-1.152343750000000000e-01,5.218528828367130501e-02,5.218528828367130501e-02,1.152343750000000000e-01,4.423828125000000000e-01,5.576171875000000000e-01
1.372300000000000000e+04,-1.093750000000000000e-01,-5.218528828367130501e-02,5.218528828367130501e-02,1.093750000000000000e-01,4.453125000000000000e-01,5.546875000000000000e-01
1.372400000000000000e+04,-1.601562500000000000e-01,3.813646575967026831e-01,3.813646575967026831e-01,1.601562500000000000e-01,4.199218750000000000e-01,5.800781250000000000e-01
1.372500000000000000e+04,-1.445312500000000000e-01,-1.026534790480460035e-01,1.026534790480460035e-01,1.445312500000000000e-01,4.277343750000000000e-01,5.722656250000000000e-01
1.372600000000000000e+04,-1.738281250000000000e-01,1.845701104254282576e-01,1.845701104254282576e-01,1.738281250000000000e-01,4.130859375000000000e-01,5.869140625000000000e-01
1.372700000000000000e+04,-1.171875000000000000e-01,-3.942890270055561253e-01,3.942890270055561253e-01,1.171875000000000000e-01,4.414062500000000000e-01,5.585937500000000000e-01
1.372800000000000000e+04,-7.617187500000000000e-02,-4.307783212704245912e-01,4.307783212704245912e-01,7.617187500000000000e-02,4.619140625000000000e-01,5.380859375000000000e-01
1.372900000000000000e+04,-3.906250000000000000e-02,-6.678169010222840818e-01,6.678169010222840818e-01,3.906250000000000000e-02,4.804687500000000000e-01,5.195312500000000000e-01
1.373000000000000000e+04,-4.492187500000000000e-02,1.397586033246289716e-01,1.397586033246289716e-01,4.492187500000000000e-02,4.775390625000000000e-01,5.224609375000000000e-01
1.373100000000000000e+04,-2.343750000000000000e-02,-6.505671610064749366e-01,6.505671610064749366e-01,2.343750000000000000e-02,4.882812500000000000e-01,5.117187500000000000e-01
1.373200000000000000e+04,-6.054687500000000000e-02,9.490544049333182741e-01,9.490544049333182741e-01,6.054687500000000000e-02,4.697265625000000000e-01,5.302734375000000000e-01
1.373300000000000000e+04,-1.171875000000000000e-02,-1.642158921557081985e+00,1.642158921557081985e+00,1.171875000000000000e-02,4.941406250000000000e-01,5.058593750000000000e-01
1.373400000000000000e+04,-4.492187500000000000e-02,1.343671677630238648e+00,1.343671677630238648e+00,4.492187500000000000e-02,4.775390625000000000e-01,5.224609375000000000e-01
1.373500000000000000e+04,-8.789062500000000000e-02,6.711573909324255460e-01,6.711573909324255460e-01,8.789062500000000000e-02,4.560546875000000000e-01,5.439453125000000000e-01
1.373600000000000000e+04,-9.375000000000000000e-02,6.453781003429792662e-02,6.453781003429792662e-02,9.375000000000000000e-02,4.531250000000000000e-01,5.468750000000000000e-01
1.373700000000000000e+04,-6.445312500000000000e-02,-3.746886010200323192e-01,3.746886010200323192e-01,6.445312500000000000e-02,4.677734375000000000e-01,5.322265625000000000e-01
1.373800000000000000e+04,-4.882812500000000000e-02,-2.776267718391483008e-01,2.776267718391483008e-01,4.882812500000000000e-02,4.755859375000000000e-01,5.244140625000000000e-01
1.373900000000000000e+04,-6.250000000000000000e-02,2.468555980132394190e-01,2.468555980132394190e-01,6.250000000000000000e-02,4.687500000000000000e-01,5.312500000000000000e-01
1.374000000000000000e+04,-1.093750000000000000e-01,5.596089308787686178e-01,5.596089308787686178e-01,1.093750000000000000e-01,4.453125000000000000e-01,5.546875000000000000e-01
1.374100000000000000e+04,-9.179687500000000000e-02,-1.752023382827516684e-01,1.752023382827516684e-01,9.179687500000000000e-02,4.541015625000000000e-01,5.458984375000000000e-01
1.374200000000000000e+04,-8.398437500000000000e-02,-8.894647266832533816e-02,8.894647266832533816e-02,8.398437500000000000e-02,4.580078125000000000e-01,5.419921875000000000e-01
1.374300000000000000e+04,-9.570312500000000000e-02,1.306187244362089217e-01,1.306187244362089217e-01,9.570312500000000000e-02,4.521484375000000000e-01,5.478515625000000000e-01
1.374400000000000000e+04,-8.007812500000000000e-02,-1.782461926044143219e-01,1.782461926044143219e-01,8.007812500000000000e-02,4.599609375000000000e-01,5.400390625000000000e-01
1.374500000000000000e+04,-6.054687500000000000e-02,-2.795808339534251452e-01,2.795808339534251452e-01,6.054687500000000000e-02,4.697265625000000000e-01,5.302734375000000000e-01
1.374600000000000000e+04,-9.765625000000000000e-02,4.780295248979289369e-01,4.780295248979289369e-01,9.765625000000000000e-02,4.511718750000000000e-01,5.488281250000000000e-01
1.374700000000000000e+04,-7.617187500000000000e-02,-2.484584711271171642e-01,2.484584711271171642e-01,7.617187500000000000e-02,4.619140625000000000e-01,5.380859375000000000e-01
1.374800000000000000e+04,-7.617187500000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.617187500000000000e-02,4.619140625000000000e-01,5.380859375000000000e-01
1.374900000000000000e+04,-9.765625000000000000e-02,2.484584711271171642e-01,2.484584711271171642e-01,9.765625000000000000e-02,4.511718750000000000e-01,5.488281250000000000e-01
1.375000000000000000e+04,-6.250000000000000000e-02,-4.462813427039900027e-01,4.462813427039900027e-01,6.250000000000000000e-02,4.687500000000000000e-01,5.312500000000000000e-01
1.375100000000000000e+04,-4.687500000000000000e-02,-2.876767392180008542e-01,2.876767392180008542e-01,4.687500000000000000e-02,4.765625000000000000e-01,5.234375000000000000e-01
1.375200000000000000e+04,-1.953125000000000000e-03,-3.177563294481005052e+00,3.177563294481005052e+00,1.953125000000000000e-03,4.990234375000000000e-01,5.009765625000000000e-01
1.375300000000000000e+04,-3.906250000000000000e-02,2.995246004253594663e+00,2.995246004253594663e+00,3.906250000000000000e-02,4.804687500000000000e-01,5.195312500000000000e-01
1.375400000000000000e+04,-3.125000000000000000e-02,-2.231371514985243110e-01,2.231371514985243110e-01,3.125000000000000000e-02,4.843750000000000000e-01,5.156250000000000000e-01
1.375500000000000000e+04,-4.296875000000000000e-02,3.184450040869908349e-01,3.184450040869908349e-01,4.296875000000000000e-02,4.785156250000000000e-01,5.214843750000000000e-01
1.375600000000000000e+04,-1.953125000000000000e-02,-7.884294341314124210e-01,7.884294341314124210e-01,1.953125000000000000e-02,4.902343750000000000e-01,5.097656250000000000e-01
1.375700000000000000e+04,-3.906250000000000000e-02,6.931215815429458971e-01,6.931215815429458971e-01,3.906250000000000000e-02,4.804687500000000000e-01,5.195312500000000000e-01
1.375800000000000000e+04,-5.273437500000000000e-02,3.000979555611809069e-01,3.000979555611809069e-01,5.273437500000000000e-02,4.736328125000000000e-01,5.263671875000000000e-01
1.375900000000000000e+04,-3.710937500000000000e-02,-3.513899026157094596e-01,3.513899026157094596e-01,3.710937500000000000e-02,4.814453125000000000e-01,5.185546875000000000e-01
1.376000000000000000e+04,-2.929687500000000000e-02,-2.363815923187733148e-01,2.363815923187733148e-01,2.929687500000000000e-02,4.853515625000000000e-01,5.146484375000000000e-01
1.376100000000000000e+04,-1.953125000000000000e-02,-4.054480421696440295e-01,4.054480421696440295e-01,1.953125000000000000e-02,4.902343750000000000e-01,5.097656250000000000e-01
1.376200000000000000e+04,-2.539062500000000000e-02,2.623524496179974186e-01,2.623524496179974186e-01,2.539062500000000000e-02,4.873046875000000000e-01,5.126953125000000000e-01
1.376300000000000000e+04,-7.226562500000000000e-02,1.045943009084952191e+00,1.045943009084952191e+00,7.226562500000000000e-02,4.638671875000000000e-01,5.361328125000000000e-01
1.376400000000000000e+04,-3.320312500000000000e-02,-7.776882891365723971e-01,7.776882891365723971e-01,3.320312500000000000e-02,4.833984375000000000e-01,5.166015625000000000e-01
1.376500000000000000e+04,-6.054687500000000000e-02,6.007602592280409937e-01,6.007602592280409937e-01,6.054687500000000000e-02,4.697265625000000000e-01,5.302734375000000000e-01
1.376600000000000000e+04,-4.101562500000000000e-02,-3.894569020991953678e-01,3.894569020991953678e-01,4.101562500000000000e-02,4.794921875000000000e-01,5.205078125000000000e-01
1.376700000000000000e+04,-5.859375000000000000e-02,3.566676298045945437e-01,3.566676298045945437e-01,5.859375000000000000e-02,4.707031250000000000e-01,5.292968750000000000e-01
1.376800000000000000e+04,-4.687500000000000000e-02,-2.231392847294610959e-01,2.231392847294610959e-01,4.687500000000000000e-02,4.765625000000000000e-01,5.234375000000000000e-01
1.376900000000000000e+04,-5.273437500000000000e-02,1.177806653337705178e-01,1.177806653337705178e-01,5.273437500000000000e-02,4.736328125000000000e-01,5.263671875000000000e-01
1.377000000000000000e+04,-4.687500000000000000e-02,-1.177806653337705178e-01,1.177806653337705178e-01,4.687500000000000000e-02,4.765625000000000000e-01,5.234375000000000000e-01
1.377100000000000000e+04,-4.296875000000000000e-02,-8.700943763894386507e-02,8.700943763894386507e-02,4.296875000000000000e-02,4.785156250000000000e-01,5.214843750000000000e-01
1.377200000000000000e+04,-4.492187500000000000e-02,4.445075073616244765e-02,4.445075073616244765e-02,4.492187500000000000e-02,4.775390625000000000e-01,5.224609375000000000e-01
