t_M,M,C_mean,t_r,r,abs_r
22136,-0.126953125,0.126953125,22136,0.015267352784402277,0.015267352784402277
22137,-0.12890625,0.12890625,22137,0.0,0.0
22138,-0.12890625,0.12890625,22138,-0.11211637773792571,0.11211637773792571
22139,-0.115234375,0.115234375,22139,0.03333613574654182,0.03333613574654182
22140,-0.119140625,0.119140625,22140,-0.08552142403021312,0.08552142403021312
22141,-0.109375,0.109375,22141,-0.05505925966767711,0.05505925966767711
22142,-0.103515625,0.103515625,22142,0.32016488093960627,0.32016488093960627
22143,-0.142578125,0.142578125,22143,0.07898787863625256,0.07898787863625256
22144,-0.154296875,0.154296875,22144,0.03727115768852096,0.03727115768852096
22145,-0.16015625,0.16015625,22145,-0.03727115768852096,0.03727115768852096
22146,-0.154296875,0.154296875,22146,-0.3263940832083294,0.3263940832083294
22147,-0.111328125,0.111328125,22147,-0.1512295032147204,0.1512295032147204
22148,-0.095703125,0.095703125,22148,-0.041672251767883584,0.041672251767883584
22149,-0.091796875,0.091796875,22149,0.3839554295918397,0.3839554295918397
22150,-0.134765625,0.134765625,22150,0.2085433551420024,0.2085433551420024
22151,-0.166015625,0.166015625,22151,-0.15219082517916127,0.15219082517916127
22152,-0.142578125,0.142578125,22152,0.07898787863625256,0.07898787863625256
22153,-0.154296875,0.154296875,22153,-0.012738942688065746,0.012738942688065746
22154,-0.15234375,0.15234375,22154,-0.0800421606687296,0.0800421606687296
22155,-0.140625,0.140625,22155,0.1541496639609503,0.1541496639609503
22156,-0.1640625,0.1640625,22156,0.05781922846174825,0.05781922846174825
22157,-0.173828125,0.173828125,22157,-0.11918778906590322,0.11918778906590322
22158,-0.154296875,0.154296875,22158,0.107888299184421,0.107888299184421
22159,-0.171875,0.171875,22159,0.06595759642058163,0.06595759642058163
22160,-0.18359375,0.18359375,22160,-0.11247733500084767,0.11247733500084767
22161,-0.1640625,0.1640625,22161,0.10178210445161251,0.10178210445161251
22162,-0.181640625,0.181640625,22162,-0.07825174879028762,0.07825174879028762
22163,-0.16796875,0.16796875,22163,-0.011695969722571142,0.011695969722571142
22164,-0.166015625,0.166015625,22164,-0.07320294654290871,0.07320294654290871
22165,-0.154296875,0.154296875,22165,-0.1353404085990937,0.1353404085990937
22166,-0.134765625,0.134765625,22166,0.06995808723956864,0.06995808723956864
22167,-0.14453125,0.14453125,22167,0.13858526790243375,0.13858526790243375
22168,-0.166015625,0.166015625,22168,-0.011834385938753744,0.011834385938753744
22169,-0.1640625,0.1640625,22169,-0.024097402915634003,0.024097402915634003
22170,-0.16015625,0.16015625,22170,0.1471567899125028,0.1471567899125028
22171,-0.185546875,0.185546875,22171,-0.03208813880875594,0.03208813880875594
22172,-0.1796875,0.1796875,22172,0.0,0.0
22173,-0.1796875,0.1796875,22173,0.0,0.0
22174,-0.1796875,0.1796875,22174,-0.10294736579867525,0.10294736579867525
22175,-0.162109375,0.162109375,22175,0.05849585619082842,0.05849585619082842
22176,-0.171875,0.171875,22176,-0.046519738580266035,0.046519738580266035
22177,-0.1640625,0.1640625,22177,0.06899246514013924,0.06899246514013924
22178,-0.17578125,0.17578125,22178,-0.19574334710381924,0.19574334710381924
22179,-0.14453125,0.14453125,22179,0.07796102255424864,0.07796102255424864
22180,-0.15625,0.15625,22180,-0.1335304783450777,0.1335304783450777
22181,-0.13671875,0.13671875,22181,-0.27820098242550473,0.27820098242550473
22182,-0.103515625,0.103515625,22182,-0.09908989636515031,0.09908989636515031
22183,-0.09375,0.09375,22183,-0.08701040730347342,0.08701040730347342
22184,-0.0859375,0.0859375,22184,0.18610030366862373,0.18610030366862373
22185,-0.103515625,0.103515625,22185,-0.16362770639944824,0.16362770639944824
22186,-0.087890625,0.087890625,22186,0.27087225435079665,0.27087225435079665
22187,-0.115234375,0.115234375,22187,0.2662659493480588,0.2662659493480588
22188,-0.150390625,0.150390625,22188,-0.06713884108034374,0.06713884108034374
22189,-0.140625,0.140625,22189,0.05406684700386122,0.05406684700386122
22190,-0.1484375,0.1484375,22190,0.12361317261841398,0.12361317261841398
22191,-0.16796875,0.16796875,22191,0.14077177211423053,0.14077177211423053
22192,-0.193359375,0.193359375,22192,0.03960893725267889,0.03960893725267889
22193,-0.201171875,0.201171875,22193,0.05661862037475074,0.05661862037475074
22194,-0.212890625,0.212890625,22194,0.018182234448490542,0.018182234448490542
22195,-0.216796875,0.216796875,22195,0.21772258138094092,0.21772258138094092
22196,-0.26953125,0.26953125,22196,-0.00727273224783076,0.00727273224783076
22197,-0.267578125,0.267578125,22197,-0.014706092023588635,0.014706092023588635
22198,-0.263671875,0.263671875,22198,0.03636750872164396,0.03636750872164396
22199,-0.2734375,0.2734375,22199,-0.021661416698055325,0.021661416698055325
22200,-0.267578125,0.267578125,22200,-0.03717886168069162,0.03717886168069162
22201,-0.2578125,0.2578125,22201,-0.03861468342019925,0.03861468342019925
22202,-0.248046875,0.248046875,22202,-0.023905423317757357,0.023905423317757357
22203,-0.2421875,0.2421875,22203,-0.016260453183008616,0.016260453183008616
22204,-0.23828125,0.23828125,22204,-0.14058131715668076,0.14058131715668076
22205,-0.20703125,0.20703125,22205,-0.13083892577463563,0.13083892577463563
22206,-0.181640625,0.181640625,22206,-0.17588960774383322,0.17588960774383322
22207,-0.15234375,0.15234375,22207,0.05001010037658671,0.05001010037658671
22208,-0.16015625,0.16015625,22208,0.20840009498814216,0.20840009498814216
22209,-0.197265625,0.197265625,22209,-0.02000056429695274,0.02000056429695274
22210,-0.193359375,0.193359375,22210,-0.020408764998420592,0.020408764998420592
22211,-0.189453125,0.189453125,22211,0.010256446306752487,0.010256446306752487
22212,-0.19140625,0.19140625,22212,0.10637987631909773,0.10637987631909773
22213,-0.212890625,0.212890625,22213,-0.03738735312970709,0.03738735312970709
22214,-0.205078125,0.205078125,22214,0.23638775150229296,0.23638775150229296
22215,-0.259765625,0.259765625,22215,-0.078164459873024,0.078164459873024
22216,-0.240234375,0.240234375,22216,0.024097452469905578,0.024097452469905578
22217,-0.24609375,0.24609375,22217,-0.04049119344253804,0.04049119344253804
22218,-0.236328125,0.236328125,22218,0.1241898860546713,0.1241898860546713
22219,-0.267578125,0.267578125,22219,-0.03717886168069162,0.03717886168069162
22220,-0.2578125,0.2578125,22220,-0.15541345169120002,0.15541345169120002
22221,-0.220703125,0.220703125,22221,0.177886221348303,0.177886221348303
22222,-0.263671875,0.263671875,22222,0.13167735605959696,0.13167735605959696
22223,-0.30078125,0.30078125,22223,-0.20066995664814158,0.20066995664814158
22224,-0.24609375,0.24609375,22224,0.031252418474079446,0.031252418474079446
22225,-0.25390625,0.25390625,22225,0.08829227431919828,0.08829227431919828
22226,-0.27734375,0.27734375,22226,0.01398619189667194,0.01398619189667194
22227,-0.28125,0.28125,22227,0.17184969552498885,0.17184969552498885
22228,-0.333984375,0.333984375,22228,-0.029675677961088054,0.029675677961088054
22229,-0.32421875,0.32421875,22229,0.011976154328526611,0.011976154328526611
22230,-0.328125,0.328125,22230,0.052185598207350026,0.052185598207350026
22231,-0.345703125,0.345703125,22231,-0.07628307545446811,0.07628307545446811
22232,-0.3203125,0.3203125,22232,-0.10943348000467656,0.10943348000467656
22233,-0.287109375,0.287109375,22233,0.00677966345172254,0.00677966345172254
22234,-0.2890625,0.2890625,22234,-0.14518146930597342,0.14518146930597342
22235,-0.25,0.25,22235,0.1913941562279804,0.1913941562279804
22236,-0.302734375,0.302734375,22236,0.006430869155835683,0.006430869155835683
22237,-0.3046875,0.3046875,22237,0.03154825580819676,0.03154825580819676
22238,-0.314453125,0.314453125,22238,0.09474508012138272,0.09474508012138272
22239,-0.345703125,0.345703125,22239,0.08134541346587998,0.08134541346587998
22240,-0.375,0.375,22240,0.0408218878538672,0.0408218878538672
22241,-0.390625,0.390625,22241,-0.06720857172600703,0.06720857172600703
22242,-0.365234375,0.365234375,22242,-0.06632245518523305,0.06632245518523305
22243,-0.341796875,0.341796875,22243,-0.023122348983295682,0.023122348983295682
22244,-0.333984375,0.333984375,22244,0.0568333093408826,0.0568333093408826
22245,-0.353515625,0.353515625,22245,0.0,0.0
22246,-0.353515625,0.353515625,22246,0.1147086412149877,0.1147086412149877
22247,-0.396484375,0.396484375,22247,-0.06618173431239693,0.06618173431239693
22248,-0.37109375,0.37109375,22248,-0.11712502238941436,0.11712502238941436
22249,-0.330078125,0.330078125,22249,-0.01190486622396425,0.01190486622396425
22250,-0.326171875,0.326171875,22250,-0.05539860475227343,0.05539860475227343
22251,-0.30859375,0.30859375,22251,0.1414112267316061,0.1414112267316061
22252,-0.35546875,0.35546875,22252,-0.0980609233335823,0.0980609233335823
22253,-0.322265625,0.322265625,22253,-0.1643024971805951,0.1643024971805951
22254,-0.2734375,0.2734375,22254,-0.12945756178009415,0.12945756178009415
22255,-0.240234375,0.240234375,22255,0.1004701324694679,0.1004701324694679
22256,-0.265625,0.265625,22256,0.27473001573701183,0.27473001573701183
22257,-0.349609375,0.349609375,22257,0.1208815658795982,0.1208815658795982
22258,-0.39453125,0.39453125,22258,0.04359032796194884,0.04359032796194884
22259,-0.412109375,0.412109375,22259,-0.19280231827447136,0.19280231827447136
22260,-0.33984375,0.33984375,22260,-0.04706736904979936,0.04706736904979936
22261,-0.32421875,0.32421875,22261,0.017910871815147056,0.017910871815147056
22262,-0.330078125,0.330078125,22262,0.19311073219198183,0.19311073219198183
22263,-0.400390625,0.400390625,22263,-0.08126275264558291,0.08126275264558291
22264,-0.369140625,0.369140625,22264,-0.21130845625861694,0.21130845625861694
22265,-0.298828125,0.298828125,22265,0.05096627731156489,0.05096627731156489
22266,-0.314453125,0.314453125,22266,0.06608990844957852,0.06608990844957852
22267,-0.3359375,0.3359375,22267,-0.05989795783199159,0.05989795783199159
22268,-0.31640625,0.31640625,22268,0.03039738255910196,0.03039738255910196
22269,-0.326171875,0.326171875,22269,0.07496281705029051,0.07496281705029051
22270,-0.3515625,0.3515625,22270,-0.1177826801019024,0.1177826801019024
22271,-0.3125,0.3125,22271,0.06648953542151714,0.06648953542151714
22272,-0.333984375,0.333984375,22272,-0.03571797372415486,0.03571797372415486
22273,-0.322265625,0.322265625,22273,-0.04969951043658183,0.04969951043658183
22274,-0.306640625,0.306640625,22274,0.018927948739219547,0.018927948739219547
22275,-0.3125,0.3125,22275,-0.11934635200014365,0.11934635200014365
22276,-0.27734375,0.27734375,22276,0.034605406537304706,0.034605406537304706
22277,-0.287109375,0.287109375,22277,-0.07045140671844918,0.07045140671844918
22278,-0.267578125,0.267578125,22278,0.04286354762565914,0.04286354762565914
22279,-0.279296875,0.279296875,22279,-0.14256251604430736,0.14256251604430736
22280,-0.2421875,0.2421875,22280,0.1836640475523954,0.1836640475523954
22281,-0.291015625,0.291015625,22281,0.013333485356486596,0.013333485356486596
22282,-0.294921875,0.294921875,22282,-0.1046245771028047,0.1046245771028047
22283,-0.265625,0.265625,22283,0.07777741933102011,0.07777741933102011
22284,-0.287109375,0.287109375,22284,0.19695259640599172,0.19695259640599172
22285,-0.349609375,0.349609375,22285,-0.04572211552163563,0.04572211552163563
22286,-0.333984375,0.333984375,22286,-0.1512304808843561,0.1512304808843561
22287,-0.287109375,0.287109375,22287,-0.1152348381754078,0.1152348381754078
22288,-0.255859375,0.255859375,22288,0.06644484815501395,0.06644484815501395
22289,-0.2734375,0.2734375,22289,-0.17095711630617183,0.17095711630617183
22290,-0.23046875,0.23046875,22290,0.02510581355344521,0.02510581355344521
22291,-0.236328125,0.236328125,22291,0.02449091763602307,0.02449091763602307
22292,-0.2421875,0.2421875,22292,0.08499287639505959,0.08499287639505959
22293,-0.263671875,0.263671875,22293,-0.18677512831061316,0.18677512831061316
22294,-0.21875,0.21875,22294,-0.25258943901847886,0.25258943901847886
22295,-0.169921875,0.169921875,22295,0.07738622536894257,0.07738622536894257
22296,-0.18359375,0.18359375,22296,-0.07738622536894257,0.07738622536894257
22297,-0.169921875,0.169921875,22297,0.07738622536894257,0.07738622536894257
22298,-0.18359375,0.18359375,22298,0.10109559314249683,0.10109559314249683
22299,-0.203125,0.203125,22299,0.11778248865037977,0.11778248865037977
22300,-0.228515625,0.228515625,22300,0.12062749051016985,0.12062749051016985
22301,-0.2578125,0.2578125,22301,0.08004240930635076,0.08004240930635076
22302,-0.279296875,0.279296875,22302,-0.07249523283467396,0.07249523283467396
22303,-0.259765625,0.259765625,22303,0.19105456726522596,0.19105456726522596
22304,-0.314453125,0.314453125,22304,0.08338135452988982,0.08338135452988982
22305,-0.341796875,0.341796875,22305,-0.10853983314403237,0.10853983314403237
22306,-0.306640625,0.306640625,22306,-0.21205794854295945,0.21205794854295945
22307,-0.248046875,0.248046875,22307,-0.007905147511242383,0.007905147511242383
22308,-0.24609375,0.24609375,22308,-0.2113081375557695,0.2113081375557695
22309,-0.19921875,0.19921875,22309,0.22705643103210105,0.22705643103210105
22310,-0.25,0.25,22310,-0.1158313242991369,0.1158313242991369
22311,-0.22265625,0.22265625,22311,-0.19290271054879948,0.19290271054879948
22312,-0.18359375,0.18359375,22312,0.08167760381583533,0.08167760381583533
22313,-0.19921875,0.19921875,22313,0.12861677201021138,0.12861677201021138
22314,-0.2265625,0.2265625,22314,0.17366279040552213,0.17366279040552213
22315,-0.26953125,0.26953125,22315,0.2085440535151828,0.2085440535151828
22316,-0.33203125,0.33203125,22316,0.017493105220539373,0.017493105220539373
22317,-0.337890625,0.337890625,22317,-0.005797100477763273,0.005797100477763273
22318,-0.3359375,0.3359375,22318,0.03428897313923418,0.03428897313923418
22319,-0.34765625,0.34765625,22319,-0.12553736020295525,0.12553736020295525
22320,-0.306640625,0.306640625,22320,-0.2440605485241074,0.2440605485241074
22321,-0.240234375,0.240234375,22321,-0.050010207108822646,0.050010207108822646
22322,-0.228515625,0.228515625,22322,0.10536007805280767,0.10536007805280767
22323,-0.25390625,0.25390625,22323,0.13641135327180098,0.13641135327180098
22324,-0.291015625,0.291015625,22324,-0.027212468732342954,0.027212468732342954
22325,-0.283203125,0.283203125,22325,-0.17271203200306107,0.17271203200306107
22326,-0.23828125,0.23828125,22326,0.1304523751313833,0.1304523751313833
22327,-0.271484375,0.271484375,22327,-0.13868283958439775,0.13868283958439775
22328,-0.236328125,0.236328125,22328,-0.0595918373802673,0.0595918373802673
22329,-0.22265625,0.22265625,22329,-0.121077353477139,0.121077353477139
22330,-0.197265625,0.197265625,22330,-0.14921158244060306,0.14921158244060306
22331,-0.169921875,0.169921875,22331,0.09843952109220933,0.09843952109220933
22332,-0.1875,0.1875,22332,-0.03174852627250191,0.03174852627250191
22333,-0.181640625,0.181640625,22333,0.15874758095137254,0.15874758095137254
22334,-0.212890625,0.212890625,22334,0.14493339096946745,0.14493339096946745
22335,-0.24609375,0.24609375,22335,0.20066995664814158,0.20066995664814158
22336,-0.30078125,0.30078125,22336,-0.019672699545774552,0.019672699545774552
22337,-0.294921875,0.294921875,22337,0.03896583895183481,0.03896583895183481
22338,-0.306640625,0.306640625,22338,0.10853983314403237,0.10853983314403237
22339,-0.341796875,0.341796875,22339,-0.07718940391230289,0.07718940391230289
22340,-0.31640625,0.31640625,22340,0.1646766129500924,0.1646766129500924
22341,-0.373046875,0.373046875,22341,-0.059316413340699925,0.059316413340699925
22342,-0.3515625,0.3515625,22342,0.06973314642049833,0.06973314642049833
22343,-0.376953125,0.376953125,22343,0.035627084793652175,0.035627084793652175
22344,-0.390625,0.390625,22344,-0.06720857172600703,0.06720857172600703
22345,-0.365234375,0.365234375,22345,-0.18125206552331963,0.18125206552331963
22346,-0.3046875,0.3046875,22346,0.04389405261069035,0.04389405261069035
22347,-0.318359375,0.318359375,22347,-0.024845919565290586,0.024845919565290586
22348,-0.310546875,0.310546875,22348,0.2142989053785498,0.2142989053785498
22349,-0.384765625,0.384765625,22349,-0.09581766154752303,0.09581766154752303
22350,-0.349609375,0.349609375,22350,-0.028330424432924328,0.028330424432924328
22351,-0.33984375,0.33984375,22351,-0.0291564972346523,0.0291564972346523
22352,-0.330078125,0.330078125,22352,0.011764806145940998,0.011764806145940998
22353,-0.333984375,0.333984375,22353,0.06782240000149065,0.06782240000149065
22354,-0.357421875,0.357421875,22354,0.07371737706766801,0.07371737706766801
